round,steps,score,reward,epsilon
8492,28,0,-30.3,0.4277
8493,13,0,-35.8,0.4277
8494,32,0,-20.7,0.4277
8495,18,0,-34.3,0.4276
8496,13,0,-37.8,0.4276
8497,20,0,-41.5,0.4275
8498,9,0,-43.4,0.4275
8499,98,2,107.7,0.4274
8500,22,0,-35.2,0.4274
8501,24,0,-21.4,0.4274
8502,15,0,-49.0,0.4273
8503,39,0,-19.4,0.4273
8504,15,0,-40.0,0.4272
8505,17,0,-46.2,0.4272
8506,47,0,-5.2,0.4271
8507,102,0,51.3,0.4271
8508,22,0,-47.7,0.4271
8509,7,0,-45.7,0.427
8510,73,0,0.7,0.427
8511,24,0,-33.4,0.4269
8512,22,0,-33.2,0.4269
8513,74,3,31.6,0.4268
8514,34,0,-41.4,0.4268
8515,12,0,-42.2,0.4268
8516,35,1,15.0,0.4267
8517,13,0,-40.3,0.4267
8518,16,0,-38.1,0.4266
8519,23,0,-19.8,0.4266
8520,7,0,-42.7,0.4265
8521,31,0,-16.1,0.4265
8522,14,0,-57.4,0.4265
8523,61,3,43.4,0.4264
8524,50,0,2.0,0.4264
8525,46,2,38.9,0.4263
8526,29,0,-18.9,0.4263
8527,14,0,-34.4,0.4262
8528,47,2,39.8,0.4262
8529,21,0,-13.6,0.4262
8530,21,0,-20.6,0.4261
8531,42,0,-20.2,0.4261
8532,44,1,9.6,0.426
8533,61,1,27.4,0.426
8534,14,0,-39.4,0.4259
8535,31,0,-28.1,0.4259
8536,65,1,-8.0,0.4259
8537,9,0,-42.9,0.4258
8538,54,0,-4.4,0.4258
8539,52,1,-8.7,0.4257
8540,77,1,41.8,0.4257
8541,16,0,-33.1,0.4256
8542,69,5,15.1,0.4256
8543,51,1,-7.6,0.4256
8544,14,0,-41.4,0.4255
8545,17,1,-21.7,0.4255
8546,13,0,-42.8,0.4254
8547,57,0,-32.7,0.4254
8548,40,1,-2.0,0.4254
8549,20,0,-37.5,0.4253
8550,15,0,-27.5,0.4253
8551,30,1,-8.0,0.4252
8552,5,0,-41.5,0.4252
8553,14,0,-38.4,0.4251
8554,13,0,-31.8,0.4251
8555,22,0,-26.2,0.4251
8556,12,0,-25.2,0.425
8557,5,0,-47.0,0.425
8558,15,0,-31.5,0.4249
8559,82,1,30.3,0.4249
8560,26,1,-13.1,0.4248
8561,9,0,-44.9,0.4248
8562,13,0,-51.8,0.4248
8563,96,2,38.4,0.4247
8564,37,1,-10.2,0.4247
8565,14,1,-18.4,0.4246
8566,59,0,-16.4,0.4246
8567,20,0,-25.5,0.4245
8568,31,0,-13.1,0.4245
8569,15,0,-37.5,0.4245
8570,45,0,-34.0,0.4244
8571,6,0,-39.6,0.4244
8572,26,1,5.4,0.4243
8573,35,0,-14.0,0.4243
8574,20,0,-17.0,0.4242
8575,14,0,-59.9,0.4242
8576,60,1,4.5,0.4242
8577,21,0,-27.6,0.4241
8578,43,0,-20.8,0.4241
8579,97,0,44.8,0.424
8580,128,1,46.2,0.424
8581,12,0,-52.7,0.4239
8582,164,2,74.6,0.4239
8583,26,0,-52.1,0.4239
8584,13,0,-40.3,0.4238
8585,68,2,64.7,0.4238
8586,132,2,13.3,0.4237
8587,44,3,50.6,0.4237
8588,266,2,-3.1,0.4237
8589,72,0,-16.2,0.4236
8590,15,0,-42.5,0.4236
8591,35,0,5.5,0.4235
8592,6,0,-46.1,0.4235
8593,44,3,40.1,0.4234
8594,33,0,-13.3,0.4234
8595,37,1,0.3,0.4234
8596,40,1,5.0,0.4233
8597,21,0,-31.1,0.4233
8598,40,0,-45.5,0.4232
8599,27,1,-7.7,0.4232
8600,46,0,4.9,0.4231
8601,29,0,-16.4,0.4231
8602,23,0,-24.8,0.4231
8603,16,0,-37.1,0.423
8604,15,1,-17.0,0.423
8605,91,1,42.9,0.4229
8606,83,2,75.7,0.4229
8607,15,0,-37.0,0.4228
8608,17,0,-36.7,0.4228
8609,28,1,3.2,0.4228
8610,21,0,-32.1,0.4227
8611,30,1,-10.0,0.4227
8612,13,0,-39.3,0.4226
8613,14,0,-33.9,0.4226
8614,127,8,69.3,0.4226
8615,13,0,-29.8,0.4225
8616,13,0,-36.3,0.4225
8617,57,0,-0.7,0.4224
8618,20,0,-23.5,0.4224
8619,12,0,-34.2,0.4223
8620,13,0,-34.8,0.4223
8621,61,2,12.9,0.4223
8622,31,0,-36.6,0.4222
8623,16,0,-39.6,0.4222
8624,400,7,98.9,0.4221
8625,29,0,-34.9,0.4221
8626,66,0,-23.6,0.422
8627,220,2,42.5,0.422
8628,52,1,52.8,0.422
8629,36,1,-11.1,0.4219
8630,25,0,-34.0,0.4219
8631,81,9,67.4,0.4218
8632,398,0,-15.3,0.4218
8633,244,2,9.6,0.4217
8634,62,1,24.3,0.4217
8635,13,0,-43.3,0.4217
8636,75,1,22.5,0.4216
8637,13,0,-35.8,0.4216
8638,13,0,-36.8,0.4215
8639,44,1,9.1,0.4215
8640,29,1,4.1,0.4215
8641,21,0,-31.1,0.4214
8642,22,1,-8.7,0.4214
8643,22,0,-28.7,0.4213
8644,19,0,-29.4,0.4213
8645,24,0,-22.9,0.4212
8646,6,0,-42.6,0.4212
8647,54,0,-29.9,0.4212
8648,20,0,-59.0,0.4211
8649,76,0,47.4,0.4211
8650,96,3,97.4,0.421
8651,28,0,-59.8,0.421
8652,31,1,-5.6,0.4209
8653,29,1,-7.4,0.4209
8654,9,0,-44.9,0.4209
8655,86,1,25.4,0.4208
8656,41,1,-0.1,0.4208
8657,43,1,18.7,0.4207
8658,30,0,-41.5,0.4207
8659,9,0,-47.9,0.4207
8660,58,0,-40.3,0.4206
8661,17,0,-35.2,0.4206
8662,6,0,-41.6,0.4205
8663,123,1,66.2,0.4205
8664,16,0,-29.6,0.4204
8665,22,0,-37.2,0.4204
8666,16,0,-32.1,0.4204
8667,72,1,24.3,0.4203
8668,26,0,-43.6,0.4203
8669,97,2,105.8,0.4202
8670,129,2,73.6,0.4202
8671,24,0,-31.4,0.4202
8672,24,0,-26.9,0.4201
8673,20,0,-28.0,0.4201
8674,6,0,-43.1,0.42
8675,86,2,28.9,0.42
8676,38,0,-8.8,0.4199
8677,32,0,-19.2,0.4199
8678,20,1,-12.0,0.4199
8679,38,0,-16.3,0.4198
8680,45,0,3.0,0.4198
8681,32,0,-31.7,0.4197
8682,72,1,13.8,0.4197
8683,14,0,-38.9,0.4196
8684,50,0,-16.5,0.4196
8685,5,0,-46.5,0.4196
8686,31,0,-20.1,0.4195
8687,25,0,-48.0,0.4195
8688,65,2,-0.5,0.4194
8689,45,2,37.5,0.4194
8690,66,1,2.9,0.4194
8691,35,1,13.5,0.4193
8692,13,0,-34.3,0.4193
8693,119,1,-12.9,0.4192
8694,165,1,-53.5,0.4192
8695,33,0,-51.8,0.4191
8696,24,0,-28.4,0.4191
8697,67,0,34.8,0.4191
8698,23,0,-35.3,0.419
8699,31,0,-13.6,0.419
8700,28,0,-29.8,0.4189
8701,7,0,-46.7,0.4189
8702,88,2,47.2,0.4188
8703,13,0,-33.3,0.4188
8704,27,1,-33.7,0.4188
8705,46,0,-28.6,0.4187
8706,8,0,-45.3,0.4187
8707,170,0,12.5,0.4186
8708,14,0,-40.4,0.4186
8709,45,0,-11.0,0.4186
8710,6,0,-46.6,0.4185
8711,14,0,-57.4,0.4185
8712,19,1,-12.9,0.4184
8713,21,1,-10.6,0.4184
8714,6,0,-41.1,0.4183
8715,8,0,-43.8,0.4183
8716,32,0,-22.7,0.4183
8717,21,0,-30.1,0.4182
8718,13,0,-34.8,0.4182
8719,64,1,16.1,0.4181
8720,13,1,-19.3,0.4181
8721,13,0,-35.3,0.4181
8722,6,0,-41.6,0.418
8723,28,0,-24.3,0.418
8724,13,0,-35.8,0.4179
8725,28,0,-2.3,0.4179
8726,13,0,-41.3,0.4178
8727,21,0,-49.6,0.4178
8728,57,0,-5.2,0.4178
8729,24,0,-27.4,0.4177
8730,21,0,-31.1,0.4177
8731,45,0,-3.5,0.4176
8732,61,2,15.4,0.4176
8733,133,1,-21.8,0.4176
8734,19,0,-39.4,0.4175
8735,83,1,14.2,0.4175
8736,24,0,-32.9,0.4174
8737,16,0,-42.1,0.4174
8738,16,0,-36.1,0.4173
8739,14,0,-32.9,0.4173
8740,44,0,-4.9,0.4173
8741,76,2,12.9,0.4172
8742,31,0,-27.6,0.4172
8743,106,0,30.4,0.4171
8744,52,0,33.3,0.4171
8745,14,0,-28.9,0.4171
8746,22,0,-52.7,0.417
8747,64,2,59.1,0.417
8748,6,0,-44.6,0.4169
8749,16,1,-22.6,0.4169
8750,5,0,-45.5,0.4168
8751,5,0,-46.5,0.4168
8752,22,0,-26.2,0.4168
8753,20,0,-17.0,0.4167
8754,13,0,-35.3,0.4167
8755,13,0,-27.3,0.4166
8756,60,1,21.0,0.4166
8757,61,0,-1.1,0.4166
8758,7,0,-45.2,0.4165
8759,13,0,-34.3,0.4165
8760,115,2,53.5,0.4164
8761,47,1,18.3,0.4164
8762,39,0,-27.9,0.4163
8763,20,0,-43.5,0.4163
8764,22,0,-15.7,0.4163
8765,6,0,-39.6,0.4162
8766,108,3,78.2,0.4162
8767,18,0,-41.3,0.4161
8768,81,1,4.9,0.4161
8769,62,0,-9.7,0.4161
8770,6,0,-46.1,0.416
8771,119,2,17.6,0.416
8772,27,0,-22.2,0.4159
8773,15,2,-6.0,0.4159
8774,27,0,-20.7,0.4158
8775,37,0,-33.2,0.4158
8776,108,2,106.2,0.4158
8777,116,3,116.4,0.4157
8778,6,0,-41.6,0.4157
8779,14,0,-43.9,0.4156
8780,15,0,-40.5,0.4156
8781,17,0,-40.7,0.4156
8782,6,0,-46.1,0.4155
8783,17,0,-34.7,0.4155
8784,29,0,-26.9,0.4154
8785,42,1,28.8,0.4154
8786,13,0,-39.8,0.4153
8787,15,0,-41.0,0.4153
8788,5,0,-38.5,0.4153
8789,16,0,-35.6,0.4152
8790,28,0,-13.3,0.4152
8791,22,0,-12.7,0.4151
8792,13,0,-25.3,0.4151
8793,14,0,-31.4,0.4151
8794,101,2,84.4,0.415
8795,13,0,-25.8,0.415
8796,49,3,31.1,0.4149
8797,58,0,3.2,0.4149
8798,22,0,-16.7,0.4148
8799,24,0,-62.9,0.4148
8800,20,0,-16.0,0.4148
8801,45,1,7.0,0.4147
8802,38,0,-19.8,0.4147
8803,21,1,-9.6,0.4146
8804,22,0,-18.2,0.4146
8805,33,0,-29.3,0.4146
8806,15,0,-40.5,0.4145
8807,7,0,-45.7,0.4145
8808,12,0,-30.2,0.4144
8809,22,0,-17.7,0.4144
8810,34,0,-23.9,0.4144
8811,16,0,-38.1,0.4143
8812,13,0,-52.8,0.4143
8813,6,0,-39.6,0.4142
8814,36,1,1.4,0.4142
8815,31,1,-17.1,0.4141
8816,13,0,-26.8,0.4141
8817,18,0,-55.8,0.4141
8818,5,0,-47.5,0.414
8819,89,2,50.6,0.414
8820,88,0,-48.8,0.4139
8821,166,1,70.9,0.4139
8822,43,0,-32.3,0.4139
8823,32,0,-45.7,0.4138
8824,13,0,-50.8,0.4138
8825,39,0,-34.9,0.4137
8826,69,1,21.6,0.4137
8827,57,0,17.8,0.4136
8828,31,0,-17.6,0.4136
8829,17,0,-35.2,0.4136
8830,14,0,-31.9,0.4135
8831,16,0,-34.1,0.4135
8832,13,0,-41.3,0.4134
8833,15,0,-35.0,0.4134
8834,13,0,-38.3,0.4134
8835,15,0,-32.5,0.4133
8836,67,2,91.3,0.4133
8837,106,3,97.4,0.4132
8838,22,0,-29.7,0.4132
8839,18,0,-41.3,0.4132
8840,14,0,-35.9,0.4131
8841,202,1,37.8,0.4131
8842,14,0,-43.9,0.413
8843,23,1,-21.3,0.413
8844,22,0,-24.7,0.4129
8845,41,0,-26.6,0.4129
8846,62,0,0.3,0.4129
8847,32,0,-17.2,0.4128
8848,21,0,-30.6,0.4128
8849,13,0,-28.8,0.4127
8850,97,1,68.8,0.4127
8851,23,1,-16.8,0.4127
8852,13,0,-35.8,0.4126
8853,6,0,-37.6,0.4126
8854,56,1,22.4,0.4125
8855,47,3,38.3,0.4125
8856,73,1,22.7,0.4124
8857,32,0,-17.2,0.4124
8858,42,1,16.8,0.4124
8859,6,0,-41.6,0.4123
8860,13,0,-29.8,0.4123
8861,59,1,28.1,0.4122
8862,141,4,91.9,0.4122
8863,62,2,21.8,0.4122
8864,186,4,38.9,0.4121
8865,61,1,22.4,0.4121
8866,27,1,-1.2,0.412
8867,57,1,11.3,0.412
8868,88,5,64.2,0.412
8869,30,0,-19.0,0.4119
8870,36,0,-10.1,0.4119
8871,14,0,-40.4,0.4118
8872,27,0,-17.2,0.4118
8873,13,1,-19.3,0.4117
8874,69,1,58.1,0.4117
8875,39,0,-16.9,0.4117
8876,32,0,-14.7,0.4116
8877,89,3,99.6,0.4116
8878,85,0,-37.0,0.4115
8879,30,0,-27.0,0.4115
8880,85,2,125.5,0.4115
8881,35,0,-31.0,0.4114
8882,13,0,-47.3,0.4114
8883,58,0,-20.3,0.4113
8884,18,0,-39.8,0.4113
8885,21,0,-26.1,0.4113
8886,114,2,95.6,0.4112
8887,15,0,-36.5,0.4112
8888,5,0,-45.0,0.4111
8889,55,0,-8.5,0.4111
8890,24,0,-28.9,0.411
8891,44,1,-3.9,0.411
8892,29,0,-14.9,0.411
8893,24,0,-22.9,0.4109
8894,75,1,60.5,0.4109
8895,13,0,-42.8,0.4108
8896,14,0,-47.9,0.4108
8897,16,0,-41.6,0.4108
8898,54,0,-8.4,0.4107
8899,14,0,-41.9,0.4107
8900,36,1,10.9,0.4106
8901,16,0,-35.1,0.4106
8902,42,0,2.8,0.4106
8903,13,0,-34.8,0.4105
8904,40,1,10.5,0.4105
8905,42,0,-17.7,0.4104
8906,85,1,20.0,0.4104
8907,15,0,-33.0,0.4104
8908,15,1,-18.0,0.4103
8909,12,0,-43.2,0.4103
8910,8,0,-47.8,0.4102
8911,58,0,0.7,0.4102
8912,31,0,-30.6,0.4101
8913,52,0,-34.7,0.4101
8914,80,1,68.0,0.4101
8915,24,0,-25.4,0.41
8916,23,1,-9.8,0.41
8917,24,1,-8.4,0.4099
8918,35,0,-10.0,0.4099
8919,13,0,-25.8,0.4099
8920,181,1,49.4,0.4098
8921,28,0,-33.3,0.4098
8922,42,0,-25.2,0.4097
8923,33,0,-16.3,0.4097
8924,30,1,-6.5,0.4097
8925,21,0,-40.1,0.4096
8926,6,0,-46.1,0.4096
8927,6,0,-44.6,0.4095
8928,133,4,113.2,0.4095
8929,13,0,-34.3,0.4094
8930,20,0,-35.0,0.4094
8931,7,0,-44.2,0.4094
8932,107,0,33.3,0.4093
8933,56,0,-28.1,0.4093
8934,66,2,30.4,0.4092
8935,6,0,-45.6,0.4092
8936,25,0,-65.5,0.4092
8937,15,0,-33.5,0.4091
8938,13,0,-41.3,0.4091
8939,14,0,-55.4,0.409
8940,13,0,-32.8,0.409
8941,14,0,-39.9,0.409
8942,24,0,-45.9,0.4089
8943,8,0,-43.8,0.4089
8944,48,1,39.7,0.4088
8945,7,0,-42.7,0.4088
8946,16,0,-41.1,0.4088
8947,23,0,-46.3,0.4087
8948,26,0,-24.1,0.4087
8949,7,0,-40.7,0.4086
8950,30,0,-3.0,0.4086
8951,5,0,-47.5,0.4085
8952,30,0,-44.5,0.4085
