round,steps,score,reward,epsilon
1590,28,1,-30.8,0.853
1591,10,0,-50.5,0.8529
1592,29,0,-8.4,0.8528
1593,39,0,-53.9,0.8527
1594,18,0,-33.8,0.8526
1595,37,0,-13.2,0.8526
1596,50,0,5.0,0.8525
1597,5,0,-40.5,0.8524
1598,61,0,-20.1,0.8523
1599,75,1,-18.5,0.8522
1600,58,0,-62.8,0.8521
1601,14,0,-26.4,0.8521
1602,27,0,-36.7,0.852
1603,17,0,-42.7,0.8519
1604,13,0,-32.8,0.8518
1605,14,0,-39.4,0.8517
1606,13,0,-41.8,0.8516
1607,36,1,-7.1,0.8515
1608,14,0,-32.4,0.8515
1609,8,0,-44.8,0.8514
1610,32,0,-28.7,0.8513
1611,6,0,-46.6,0.8512
1612,9,0,-46.4,0.8511
1613,23,0,-28.3,0.851
1614,13,0,-40.3,0.8509
1615,21,0,-30.1,0.8509
1616,29,0,-29.9,0.8508
1617,7,0,-47.2,0.8507
1618,31,1,-24.6,0.8506
1619,13,0,-37.3,0.8505
1620,14,0,-36.9,0.8504
1621,22,0,-49.7,0.8503
1622,8,0,-48.3,0.8503
1623,20,0,-53.5,0.8502
1624,44,0,-36.9,0.8501
1625,6,0,-42.6,0.85
1626,17,0,-40.2,0.8499
1627,20,0,-49.0,0.8498
1628,5,0,-44.5,0.8498
1629,25,0,-31.0,0.8497
1630,7,0,-47.2,0.8496
1631,10,0,-36.0,0.8495
1632,26,0,-35.1,0.8494
1633,5,0,-45.0,0.8493
1634,8,0,-48.3,0.8492
1635,26,0,-27.6,0.8492
1636,7,0,-46.7,0.8491
1637,6,0,-48.6,0.849
1638,9,0,-34.4,0.8489
1639,6,0,-43.1,0.8488
1640,42,1,1.8,0.8487
1641,27,0,-33.2,0.8487
1642,7,0,-42.7,0.8486
1643,19,0,-42.9,0.8485
1644,24,0,-32.4,0.8484
1645,32,0,-19.2,0.8483
1646,16,0,-38.6,0.8482
1647,15,0,-42.0,0.8481
1648,19,0,-49.4,0.8481
1649,6,0,-46.1,0.848
1650,45,0,-18.0,0.8479
1651,18,0,-39.8,0.8478
1652,5,0,-41.5,0.8477
1653,50,0,40.0,0.8476
1654,8,0,-43.8,0.8475
1655,18,0,-42.3,0.8475
1656,10,0,-46.0,0.8474
1657,21,0,-51.6,0.8473
1658,36,0,-43.1,0.8472
1659,7,0,-50.7,0.8471
1660,30,0,-33.5,0.847
1661,19,0,-46.4,0.847
1662,7,0,-47.2,0.8469
1663,23,1,-16.8,0.8468
1664,6,0,-45.6,0.8467
1665,15,0,-45.0,0.8466
1666,47,0,-18.2,0.8465
1667,17,0,-32.7,0.8464
1668,31,0,-57.6,0.8464
1669,31,0,-28.1,0.8463
1670,8,0,-48.3,0.8462
1671,13,0,-42.3,0.8461
1672,31,0,-29.1,0.846
1673,5,0,-46.5,0.8459
1674,13,0,-35.3,0.8459
1675,18,0,-39.8,0.8458
1676,15,0,-49.5,0.8457
1677,24,0,-31.9,0.8456
1678,5,0,-42.5,0.8455
1679,20,0,-44.0,0.8454
1680,35,1,-24.0,0.8453
1681,26,1,-14.1,0.8453
1682,48,0,-7.3,0.8452
1683,9,0,-42.9,0.8451
1684,21,1,-18.6,0.845
1685,6,0,-46.6,0.8449
1686,7,0,-50.2,0.8448
1687,6,0,-47.6,0.8448
1688,18,0,-29.8,0.8447
1689,47,0,-54.2,0.8446
1690,17,0,-43.7,0.8445
1691,8,0,-40.8,0.8444
1692,23,0,-37.3,0.8443
1693,8,0,-46.8,0.8442
1694,40,0,-30.0,0.8442
1695,13,0,-34.3,0.8441
1696,23,0,-66.8,0.844
1697,19,0,-48.4,0.8439
1698,25,0,-17.5,0.8438
