round,steps,score,reward,epsilon
905,34,1,15.6,0.4044
906,111,11,210.9,0.404
907,31,2,10.4,0.4036
908,6,0,-42.1,0.4031
909,37,1,-31.7,0.4027
910,142,9,163.8,0.4023
911,50,2,8.5,0.4019
912,111,5,84.9,0.4015
913,24,2,-3.9,0.4011
914,23,1,-7.3,0.4007
915,5,0,-38.5,0.4003
916,17,0,-38.7,0.3999
917,15,1,-16.0,0.3995
918,148,13,247.2,0.3991
919,17,0,-28.2,0.3987
920,59,3,36.1,0.3983
921,6,0,-39.1,0.3979
922,24,0,-33.4,0.3975
923,13,1,-21.8,0.3971
924,158,6,72.2,0.3967
925,89,6,114.6,0.3963
926,14,0,-40.4,0.396
927,67,6,120.8,0.3956
928,6,0,-41.1,0.3952
929,19,1,-28.9,0.3948
930,18,1,-14.8,0.3944
931,39,2,20.6,0.394
932,66,2,19.9,0.3936
933,74,6,134.6,0.3932
934,45,3,58.5,0.3928
935,13,0,-33.8,0.3924
936,27,2,17.3,0.392
937,14,0,-38.4,0.3916
938,21,2,-2.6,0.3912
939,99,11,188.6,0.3908
940,13,2,-7.8,0.3904
941,25,0,-28.5,0.3901
942,18,2,-5.3,0.3897
943,94,3,12.1,0.3893
944,21,1,-25.6,0.3889
945,15,1,-9.5,0.3885
946,26,0,-27.6,0.3881
947,22,1,-4.2,0.3877
948,86,7,137.9,0.3873
949,67,3,38.3,0.3869
950,27,2,8.3,0.3866
951,212,18,348.3,0.3862
952,156,14,316.9,0.3858
953,55,2,12.5,0.3854
954,125,14,298.0,0.385
955,8,0,-42.3,0.3846
956,16,1,-32.1,0.3842
957,137,9,246.3,0.3839
958,16,1,-17.1,0.3835
959,61,6,71.4,0.3831
960,66,4,54.9,0.3827
961,42,3,42.8,0.3823
962,84,5,114.1,0.3819
963,34,2,-2.9,0.3816
964,28,1,-4.3,0.3812
965,15,0,-18.5,0.3808
966,27,1,3.3,0.3804
967,34,1,12.1,0.38
968,83,4,58.7,0.3797
969,41,3,13.4,0.3793
970,52,6,90.8,0.3789
971,14,0,-14.9,0.3785
972,62,6,107.3,0.3781
973,217,13,319.3,0.3778
974,33,1,16.2,0.3774
975,72,3,84.3,0.377
976,64,3,36.6,0.3766
977,6,0,-37.1,0.3763
978,60,5,59.0,0.3759
979,14,0,-50.4,0.3755
980,15,0,-32.5,0.3751
981,35,1,-28.0,0.3748
982,24,1,-8.4,0.3744
