round,steps,score,reward,epsilon
2999,400,2,15.0,0.05
3000,400,2,-1.0,0.05
3001,37,0,-52.0,0.05
3002,324,0,-78.0,0.05
3003,87,0,-65.0,0.05
3004,400,1,-2.0,0.05
3005,100,0,-61.0,0.05
3006,42,0,-49.0,0.05
3007,400,0,-47.0,0.05
3008,400,0,-43.0,0.05
3009,400,0,-26.0,0.05
3010,400,0,-38.0,0.05
3011,173,0,-49.0,0.05
3012,238,0,-59.0,0.05
3013,400,0,-20.0,0.05
3014,141,0,-65.0,0.05
3015,36,0,-56.0,0.05
3016,387,0,-99.0,0.05
3017,400,0,-24.0,0.05
3018,95,0,-58.0,0.05
3019,260,0,-77.0,0.05
3020,376,0,-75.0,0.05
3021,400,0,-28.0,0.05
3022,400,0,-35.0,0.05
3023,400,0,-41.0,0.05
3024,400,0,-21.0,0.05
3025,93,0,-58.0,0.05
3026,400,0,-18.0,0.05
3027,145,0,-55.0,0.05
3028,400,0,-32.0,0.05
3029,100,0,-57.0,0.05
3030,102,0,-63.0,0.05
3031,25,0,-53.0,0.05
3032,212,0,-67.0,0.05
3033,196,0,-69.0,0.05
3034,400,2,5.0,0.05
3035,235,0,-75.0,0.05
3036,400,1,8.0,0.05
3037,400,0,-19.0,0.05
3038,304,0,-87.0,0.05
3039,331,1,-67.0,0.05
3040,32,0,-58.0,0.05
3041,400,0,-8.0,0.05
3042,121,0,-70.0,0.05
3043,256,0,-77.0,0.05
3044,400,0,-38.0,0.05
3045,400,2,1.0,0.05
3046,400,0,-7.0,0.05
3047,400,0,-35.0,0.05
3048,400,0,-28.0,0.05
3049,400,0,-16.0,0.05
3050,400,0,-48.0,0.05
3051,145,0,-52.0,0.05
3052,196,1,-53.0,0.05
3053,203,0,-71.0,0.05
3054,44,0,-56.0,0.05
3055,161,0,-71.0,0.05
3056,400,0,-18.0,0.05
3057,123,0,-63.0,0.05
3058,75,0,-67.0,0.05
3059,27,0,-59.0,0.05
3060,43,0,-54.0,0.05
3061,400,0,-34.0,0.05
3062,179,0,-62.0,0.05
3063,125,0,-63.0,0.05
3064,400,0,-28.0,0.05
3065,191,0,-68.0,0.05
3066,400,0,-34.0,0.05
3067,187,0,-57.0,0.05
3068,285,0,-71.0,0.05
3069,375,0,-68.0,0.05
3070,84,0,-61.0,0.05
3071,19,0,-53.0,0.05
3072,400,0,-8.0,0.05
3073,254,0,-78.0,0.05
3074,400,0,-16.0,0.05
3075,400,0,-11.0,0.05
3076,68,0,-65.0,0.05
3077,152,0,-74.0,0.05
3078,175,1,-40.0,0.05
3079,36,0,-58.0,0.05
3080,400,1,0.0,0.05
3081,248,0,-72.0,0.05
3082,149,0,-58.0,0.05
3083,134,0,-67.0,0.05
3084,400,0,-11.0,0.05
3085,400,0,-33.0,0.05
3086,400,0,-28.0,0.05
3087,400,0,-29.0,0.05
3088,317,0,-68.0,0.05
3089,400,1,-42.0,0.05
3090,9,0,-53.0,0.05
3091,400,0,-34.0,0.05
3092,400,0,-20.0,0.05
3093,400,1,-5.0,0.05
3094,400,0,-24.0,0.05
3095,311,0,-92.0,0.05
3096,353,0,-87.0,0.05
3097,27,0,-61.0,0.05
3098,81,0,-58.0,0.05
3099,400,1,-7.0,0.05
3100,119,0,-64.0,0.05
3101,400,0,-8.0,0.05
3102,400,0,-22.0,0.05
3103,149,0,-65.0,0.05
3104,167,0,-64.0,0.05
3105,198,0,-62.0,0.05
3106,353,0,-86.0,0.05
3107,111,0,-58.0,0.05
3108,400,0,-43.0,0.05
3109,400,0,-44.0,0.05
3110,400,0,-30.0,0.05
3111,400,1,-29.0,0.05
3112,400,0,-27.0,0.05
3113,15,0,-56.0,0.05
3114,400,0,-24.0,0.05
3115,255,0,-66.0,0.05
3116,103,0,-57.0,0.05
3117,400,0,-10.0,0.05
3118,400,2,-12.0,0.05
3119,186,0,-72.0,0.05
3120,385,0,-83.0,0.05
3121,214,0,-58.0,0.05
3122,265,0,-71.0,0.05
3123,190,0,-68.0,0.05
3124,393,0,-110.0,0.05
3125,17,0,-53.0,0.05
3126,400,0,-34.0,0.05
3127,194,0,-77.0,0.05
3128,110,0,-57.0,0.05
3129,297,2,-26.0,0.05
3130,65,0,-57.0,0.05
3131,400,0,-6.0,0.05
3132,349,0,-77.0,0.05
3133,400,0,-22.0,0.05
3134,41,0,-58.0,0.05
3135,330,0,-86.0,0.05
3136,400,0,-29.0,0.05
3137,210,0,-64.0,0.05
3138,400,0,-34.0,0.05
3139,177,0,-70.0,0.05
3140,338,1,-56.0,0.05
3141,172,0,-61.0,0.05
3142,28,0,-59.0,0.05
3143,259,0,-85.0,0.05
3144,81,0,-61.0,0.05
3145,400,0,-36.0,0.05
3146,5,0,-53.0,0.05
3147,70,0,-66.0,0.05
3148,61,0,-60.0,0.05
3149,400,1,-6.0,0.05
3150,23,0,-52.0,0.05
3151,74,0,-57.0,0.05
3152,76,0,-55.0,0.05
3153,400,0,-5.0,0.05
3154,400,1,-14.0,0.05
3155,400,1,10.0,0.05
3156,400,0,-12.0,0.05
3157,280,1,-54.0,0.05
3158,26,0,-53.0,0.05
3159,162,0,-58.0,0.05
3160,400,0,-19.0,0.05
3161,381,0,-81.0,0.05
3162,400,0,3.0,0.05
3163,400,0,-19.0,0.05
3164,344,1,-45.0,0.05
3165,400,0,-31.0,0.05
3166,400,0,-27.0,0.05
3167,79,0,-61.0,0.05
3168,400,0,-23.0,0.05
3169,400,0,-9.0,0.05
3170,400,0,-35.0,0.05
3171,400,0,-32.0,0.05
3172,332,0,-80.0,0.05
3173,63,0,-57.0,0.05
3174,152,1,-43.0,0.05
3175,99,0,-59.0,0.05
3176,326,0,-89.0,0.05
