round,steps,score,reward,epsilon
16039,400,41,1092.9,0.05
16040,150,13,320.5,0.05
16041,41,4,55.9,0.05
16042,27,2,13.8,0.05
16043,140,17,400.0,0.05
16044,168,20,442.2,0.05
16045,400,47,1092.9,0.05
16046,301,41,947.4,0.05
16047,400,44,1061.9,0.05
16048,66,4,84.4,0.05
16049,288,35,867.7,0.05
16050,145,17,410.0,0.05
16051,49,5,84.1,0.05
16052,65,4,100.0,0.05
16053,198,21,523.2,0.05
16054,5,0,-42.5,0.05
16055,297,29,699.8,0.05
16056,6,0,-47.6,0.05
16057,400,44,1084.9,0.05
16058,295,32,766.0,0.05
16059,21,1,-17.6,0.05
16060,44,4,48.1,0.05
16061,13,1,-21.3,0.05
16062,94,5,107.1,0.05
16063,43,5,67.2,0.05
16064,52,3,62.8,0.05
16065,49,3,43.1,0.05
16066,400,37,942.9,0.05
16067,29,2,9.1,0.05
16068,13,0,-30.8,0.05
16069,400,14,332.9,0.05
16070,400,46,1212.4,0.05
16071,186,26,618.4,0.05
16072,400,24,622.4,0.05
16073,400,42,1032.4,0.05
16074,35,4,51.5,0.05
16075,46,5,61.9,0.05
16076,154,22,502.1,0.05
16077,44,4,71.1,0.05
16078,400,28,661.0,0.05
16079,13,0,-16.3,0.05
16080,13,0,-24.3,0.05
16081,147,18,405.8,0.05
16082,72,9,180.8,0.05
16083,253,20,509.7,0.05
16084,400,41,1035.9,0.05
16085,387,43,982.8,0.05
16086,34,1,3.6,0.05
16087,375,40,910.0,0.05
16088,35,3,52.5,0.05
16089,289,31,822.1,0.05
16090,20,1,-11.5,0.05
16091,291,34,831.9,0.05
16092,39,3,29.6,0.05
16093,400,43,1110.9,0.05
16094,96,12,286.4,0.05
16095,400,47,1162.4,0.05
16096,400,48,1194.9,0.05
16097,113,10,261.2,0.05
16098,400,36,886.9,0.05
16099,181,27,599.4,0.05
16100,400,46,1224.9,0.05
16101,159,14,342.1,0.05
16102,372,44,1017.8,0.05
16103,105,8,176.5,0.05
16104,19,1,-20.4,0.05
16105,20,2,-14.0,0.05
16106,14,0,-44.4,0.05
16107,400,39,1000.9,0.05
16108,400,40,1032.9,0.05
16109,198,18,386.7,0.05
16110,400,47,1221.9,0.05
16111,65,3,47.5,0.05
16112,20,2,4.5,0.05
16113,145,15,357.5,0.05
16114,36,3,41.4,0.05
16115,53,5,58.2,0.05
16116,129,16,377.6,0.05
16117,285,23,612.5,0.05
16118,20,1,1.0,0.05
16119,400,35,885.9,0.05
16120,400,46,1119.9,0.05
16121,400,42,1099.9,0.05
16122,400,47,1163.4,0.05
16123,94,13,253.6,0.05
16124,221,22,508.9,0.05
16125,213,23,577.7,0.05
16126,164,16,327.1,0.05
16127,286,30,724.4,0.05
16128,400,44,1133.9,0.05
16129,97,13,243.8,0.05
16130,306,29,738.4,0.05
16131,15,0,-43.0,0.05
16132,50,6,95.5,0.05
16133,21,2,13.4,0.05
16134,166,18,439.9,0.05
16135,19,0,-25.9,0.05
16136,400,42,1053.9,0.05
16137,400,44,1132.9,0.05
16138,21,1,-0.1,0.05
16139,345,45,1027.5,0.05
16140,400,40,1008.9,0.05
