round,steps,score,reward,epsilon
10962,35,1,1.0,0.3341
10963,23,0,-30.8,0.3341
10964,95,1,101.0,0.3341
10965,30,2,8.5,0.334
10966,7,0,-44.2,0.334
10967,21,0,-31.6,0.334
10968,7,0,-49.7,0.3339
10969,45,1,8.5,0.3339
10970,20,0,-31.5,0.3339
10971,5,0,-45.0,0.3338
10972,20,0,-29.0,0.3338
10973,13,0,-25.3,0.3338
10974,52,0,-9.2,0.3337
10975,16,0,-46.1,0.3337
10976,20,1,-1.0,0.3337
10977,6,0,-44.1,0.3336
10978,62,0,16.3,0.3336
10979,102,2,72.8,0.3336
10980,20,0,-31.0,0.3335
10981,57,0,5.8,0.3335
10982,55,0,4.0,0.3335
10983,28,0,-13.8,0.3334
10984,6,0,-46.1,0.3334
10985,12,0,-33.7,0.3334
10986,107,2,131.3,0.3333
10987,60,2,32.5,0.3333
10988,6,0,-45.6,0.3333
10989,16,0,-35.1,0.3332
10990,20,0,-18.0,0.3332
10991,5,0,-41.5,0.3332
10992,45,0,-21.5,0.3331
10993,91,0,10.9,0.3331
10994,29,0,-37.9,0.3331
10995,47,1,24.3,0.333
10996,13,0,-37.8,0.333
10997,9,0,-44.9,0.333
10998,6,0,-43.1,0.3329
10999,29,0,-24.9,0.3329
11000,35,0,-36.0,0.3329
11001,8,0,-43.3,0.3328
11002,13,0,-35.3,0.3328
11003,79,1,42.1,0.3328
11004,34,0,1.6,0.3327
11005,79,2,38.6,0.3327
11006,13,0,-32.3,0.3327
11007,29,1,-5.9,0.3326
11008,13,0,-35.3,0.3326
11009,13,0,-34.3,0.3326
11010,46,2,50.4,0.3325
11011,39,1,5.1,0.3325
11012,81,1,27.9,0.3325
11013,41,1,8.9,0.3324
11014,22,0,-36.2,0.3324
11015,81,1,89.9,0.3324
11016,5,0,-41.5,0.3323
11017,6,0,-43.1,0.3323
11018,30,1,10.5,0.3323
11019,114,0,57.1,0.3322
11020,21,0,-32.1,0.3322
11021,25,0,-35.5,0.3322
11022,28,0,-24.3,0.3321
11023,21,0,-11.6,0.3321
11024,40,2,14.0,0.3321
11025,47,0,16.3,0.332
11026,13,0,-35.8,0.332
11027,6,0,-41.1,0.332
11028,54,1,17.1,0.3319
11029,41,1,-0.6,0.3319
11030,38,0,-2.8,0.3319
11031,13,0,-38.8,0.3318
