round,steps,score,reward,epsilon
1930,163,16,355.2,0.145
1931,194,16,391.1,0.1449
1932,17,0,-31.2,0.1447
1933,13,1,-15.8,0.1446
1934,113,10,236.7,0.1444
1935,44,4,72.6,0.1443
1936,34,2,20.6,0.1441
1937,14,0,-30.4,0.144
1938,38,1,23.2,0.1439
1939,41,2,39.9,0.1437
1940,16,0,-41.6,0.1436
1941,52,5,96.8,0.1434
1942,400,46,1082.4,0.1433
1943,20,0,-33.5,0.1431
1944,39,2,27.6,0.143
1945,43,4,56.2,0.1428
1946,13,0,-14.3,0.1427
1947,62,5,102.8,0.1426
1948,63,6,107.2,0.1424
1949,31,2,-1.1,0.1423
1950,5,0,-38.5,0.1421
1951,64,7,108.6,0.142
1952,13,0,-35.3,0.1419
1953,13,0,-27.8,0.1417
1954,15,0,-33.0,0.1416
1955,400,43,1112.4,0.1414
1956,151,10,241.9,0.1413
1957,17,1,-14.7,0.1411
1958,15,0,-33.0,0.141
1959,47,4,62.8,0.1409
1960,22,3,14.3,0.1407
1961,58,4,85.7,0.1406
1962,111,9,242.9,0.1404
1963,206,32,724.9,0.1403
1964,400,32,843.9,0.1402
1965,88,9,163.7,0.14
1966,44,3,42.1,0.1399
1967,117,5,113.3,0.1397
1968,32,2,-3.7,0.1396
1969,55,6,100.5,0.1395
1970,136,16,416.9,0.1393
1971,80,3,75.0,0.1392
1972,88,5,126.7,0.139
1973,35,2,13.0,0.1389
1974,103,11,219.2,0.1388
1975,36,1,5.4,0.1386
1976,250,28,664.5,0.1385
1977,237,25,587.3,0.1383
1978,121,11,271.9,0.1382
1979,133,13,285.2,0.1381
1980,63,4,79.2,0.1379
1981,109,13,300.6,0.1378
1982,24,1,-9.9,0.1377
1983,37,1,4.8,0.1375
1984,27,4,49.8,0.1374
1985,13,0,-25.8,0.1372
1986,15,0,-35.5,0.1371
1987,44,4,63.6,0.137
1988,41,2,32.4,0.1368
1989,20,0,-13.5,0.1367
1990,13,0,-31.3,0.1366
1991,210,28,645.5,0.1364
1992,249,32,705.6,0.1363
1993,54,5,94.1,0.1362
1994,332,41,901.3,0.136
1995,27,2,24.8,0.1359
1996,40,2,20.0,0.1357
1997,294,31,741.1,0.1356
1998,20,1,-5.5,0.1355
1999,41,3,18.9,0.1353
2000,131,8,166.4,0.1352
2001,80,7,179.0,0.1351
2002,22,0,-22.2,0.1349
2003,44,4,56.1,0.1348
2004,21,0,-23.6,0.1347
2005,72,8,152.8,0.1345
2006,108,8,196.7,0.1344
2007,19,0,-35.4,0.1343
2008,347,26,577.3,0.1341
2009,210,21,523.5,0.134
2010,29,2,-9.9,0.1339
2011,66,7,146.4,0.1337
2012,34,2,32.1,0.1336
2013,150,11,229.0,0.1335
2014,86,6,138.9,0.1333
2015,70,7,152.5,0.1332
2016,21,1,-10.1,0.1331
2017,13,0,-31.3,0.1329
2018,38,3,34.7,0.1328
2019,400,40,995.9,0.1327
2020,14,0,-17.9,0.1325
2021,64,4,111.6,0.1324
2022,64,1,23.6,0.1323
2023,68,7,112.7,0.1321
2024,140,8,146.0,0.132
2025,16,0,-38.6,0.1319
2026,20,0,-21.0,0.1317
2027,244,28,664.1,0.1316
2028,366,41,973.4,0.1315
2029,72,7,166.3,0.1313
2030,31,1,-2.6,0.1312
2031,74,9,197.1,0.1311
2032,30,0,-11.5,0.1309
2033,316,37,862.9,0.1308
2034,245,23,582.0,0.1307
2035,251,20,512.9,0.1305
2036,400,43,1067.4,0.1304
2037,380,38,860.0,0.1303
2038,82,6,114.3,0.1302
2039,13,1,-7.3,0.13
2040,50,3,56.5,0.1299
2041,20,0,-12.0,0.1298
2042,36,2,21.4,0.1296
2043,260,32,799.5,0.1295
2044,8,0,-40.3,0.1294
2045,6,0,-42.6,0.1292
2046,211,23,528.9,0.1291
2047,5,0,-44.5,0.129
2048,400,48,1128.4,0.1289
2049,153,25,523.2,0.1287
2050,400,44,1166.9,0.1286
2051,12,0,-22.7,0.1285
2052,72,6,131.8,0.1283
2053,158,16,395.7,0.1282
2054,27,2,8.8,0.1281
2055,180,18,415.0,0.128
2056,302,35,841.3,0.1278
2057,13,0,-29.3,0.1277
2058,331,34,910.4,0.1276
2059,332,36,887.8,0.1275
2060,155,19,440.0,0.1273
2061,27,2,21.8,0.1272
2062,83,8,210.2,0.1271
2063,291,33,742.9,0.1269
2064,83,7,132.7,0.1268
2065,48,6,118.7,0.1267
2066,27,1,5.3,0.1266
2067,95,5,143.0,0.1264
2068,236,23,540.9,0.1263
2069,144,14,335.1,0.1262
2070,20,1,1.5,0.1261
2071,95,12,259.0,0.1259
2072,28,0,-8.3,0.1258
2073,258,22,528.7,0.1257
2074,13,0,-25.8,0.1256
2075,13,2,-6.3,0.1254
2076,26,1,-10.6,0.1253
2077,400,40,1011.9,0.1252
2078,209,17,443.1,0.1251
2079,69,7,140.1,0.1249
2080,41,3,42.9,0.1248
2081,13,0,-25.3,0.1247
2082,91,8,182.9,0.1246
2083,20,1,-0.5,0.1244
2084,19,2,14.1,0.1243
2085,110,10,254.0,0.1242
2086,13,0,-33.3,0.1241
2087,27,3,36.3,0.1239
2088,83,4,112.2,0.1238
2089,374,43,991.1,0.1237
