2113,400,0,-75.0,0.1207
2114,400,0,-69.0,0.1206
2115,400,0,-69.0,0.1205
2116,400,0,-90.0,0.1204
2117,400,0,-90.0,0.1203
2118,400,0,-96.0,0.1201
2119,400,0,-72.0,0.12
2120,400,0,-90.0,0.1199
2121,400,0,-96.0,0.1198
2122,400,0,-75.0,0.1197
2123,400,0,-75.0,0.1195
2124,400,0,-93.0,0.1194
2125,400,0,-99.0,0.1193
2126,400,0,-99.0,0.1192
2127,400,0,-120.0,0.1191
2128,400,0,-102.0,0.1189
2129,400,0,-114.0,0.1188
2130,400,0,-81.0,0.1187
2131,400,0,-111.0,0.1186
2132,400,0,-72.0,0.1185
2133,400,0,-93.0,0.1184
2134,400,0,-63.0,0.1182
2135,400,0,-132.0,0.1181
2136,400,0,-78.0,0.118
2137,400,0,-93.0,0.1179
2138,400,0,-69.0,0.1178
2139,400,0,-120.0,0.1176
2140,400,0,-93.0,0.1175
2141,400,0,-84.0,0.1174
2142,400,0,-81.0,0.1173
2143,400,0,-102.0,0.1172
2144,400,0,-93.0,0.1171
2145,400,0,-90.0,0.1169
2146,400,0,-93.0,0.1168
2147,400,0,-102.0,0.1167
2148,400,0,-78.0,0.1166
2149,400,0,-72.0,0.1165
2150,400,0,-99.0,0.1164
2151,400,0,-90.0,0.1162
2152,400,0,-87.0,0.1161
2153,400,0,-105.0,0.116
2154,400,0,-78.0,0.1159
2155,400,0,-96.0,0.1158
2156,400,0,-75.0,0.1157
2157,400,0,-114.0,0.1155
2158,400,0,-114.0,0.1154
2159,400,0,-75.0,0.1153
2160,400,0,-84.0,0.1152
2161,400,0,-81.0,0.1151
2162,400,0,-60.0,0.115
2163,400,0,-54.0,0.1149
2164,400,0,-102.0,0.1147
2165,400,0,-81.0,0.1146
2166,400,0,-81.0,0.1145
2167,400,0,-105.0,0.1144
2168,400,0,-90.0,0.1143
2169,400,0,-81.0,0.1142
2170,400,0,-69.0,0.1141
2171,400,0,-99.0,0.1139
2172,400,0,-87.0,0.1138
2173,400,0,-81.0,0.1137
2174,400,0,-93.0,0.1136
2175,400,0,-93.0,0.1135
2176,400,0,-105.0,0.1134
2177,400,0,-96.0,0.1133
2178,400,0,-96.0,0.1131
2179,400,0,-75.0,0.113
2180,400,0,-87.0,0.1129
2181,400,0,-63.0,0.1128
2182,400,0,-60.0,0.1127
2183,400,0,-75.0,0.1126
2184,400,0,-54.0,0.1125
2185,400,0,-81.0,0.1124
2186,400,0,-87.0,0.1122
2187,400,0,-51.0,0.1121
2188,400,0,-66.0,0.112
2189,400,0,-75.0,0.1119
2190,400,0,-78.0,0.1118
2191,400,0,-96.0,0.1117
2192,400,0,-78.0,0.1116
2193,400,0,-72.0,0.1115
2194,400,0,-51.0,0.1113
2195,400,0,-63.0,0.1112
2196,400,0,-84.0,0.1111
2197,400,0,-96.0,0.111
2198,400,0,-84.0,0.1109
2199,400,0,-99.0,0.1108
2200,400,0,-99.0,0.1107
2201,400,0,-81.0,0.1106
2202,400,0,-78.0,0.1105
2203,400,0,-60.0,0.1103
2204,400,0,-102.0,0.1102
2205,400,0,-93.0,0.1101
2206,400,0,-93.0,0.11
2207,400,0,-39.0,0.1099
2208,400,0,-102.0,0.1098
2209,400,0,-84.0,0.1097
2210,400,0,-96.0,0.1096
2211,400,0,-81.0,0.1095
2212,400,0,-96.0,0.1094
2213,400,0,-87.0,0.1093
2214,400,0,-93.0,0.1091
2215,400,0,-108.0,0.109
2216,400,0,-99.0,0.1089
2217,400,0,-75.0,0.1088
2218,400,0,-87.0,0.1087
2219,400,0,-60.0,0.1086
2220,400,0,-75.0,0.1085
2221,400,0,-90.0,0.1084
2222,400,0,-90.0,0.1083
2223,400,0,-75.0,0.1082
2224,400,0,-60.0,0.1081
2225,400,0,-102.0,0.1079
2226,400,0,-51.0,0.1078
2227,400,0,-84.0,0.1077
2228,400,0,-99.0,0.1076
2229,400,0,-87.0,0.1075
2230,400,0,-84.0,0.1074
2231,400,0,-81.0,0.1073
2232,400,0,-81.0,0.1072
2233,400,0,-81.0,0.1071
2234,400,0,-72.0,0.107
2235,400,0,-72.0,0.1069
2236,400,0,-90.0,0.1068
2237,400,0,-78.0,0.1067
2238,400,0,-81.0,0.1066
2239,400,0,-90.0,0.1064
2240,400,0,-72.0,0.1063
2241,400,0,-81.0,0.1062
2242,400,0,-60.0,0.1061
2243,400,0,-90.0,0.106
2244,400,0,-93.0,0.1059
2245,400,0,-84.0,0.1058
2246,400,0,-93.0,0.1057
2247,400,0,-60.0,0.1056
2248,400,0,-87.0,0.1055
2249,400,0,-78.0,0.1054
2250,400,0,-57.0,0.1053
2251,400,0,-81.0,0.1052
2252,400,0,-84.0,0.1051
2253,400,0,-66.0,0.105
2254,400,0,-78.0,0.1049
2255,400,0,-66.0,0.1048
2256,400,0,-66.0,0.1047
2257,400,0,-81.0,0.1045
2258,400,0,-69.0,0.1044
2259,400,0,-93.0,0.1043
2260,400,0,-57.0,0.1042
2261,400,0,-99.0,0.1041
2262,400,0,-72.0,0.104
2263,400,0,-72.0,0.1039
2264,400,0,-75.0,0.1038
2265,400,0,-84.0,0.1037
2266,400,0,-90.0,0.1036
2267,400,0,-75.0,0.1035
2268,400,0,-60.0,0.1034
2269,400,0,-81.0,0.1033
2270,400,0,-78.0,0.1032
2271,400,0,-63.0,0.1031
2272,400,0,-60.0,0.103
2273,400,0,-99.0,0.1029
2274,400,0,-84.0,0.1028
2275,400,0,-93.0,0.1027
2276,400,0,-84.0,0.1026
2277,400,0,-69.0,0.1025
2278,400,0,-90.0,0.1024
2279,400,0,-57.0,0.1023
2280,400,0,-78.0,0.1022
2281,400,0,-81.0,0.1021
2282,400,0,-102.0,0.102
2283,400,0,-63.0,0.1019
2284,400,0,-66.0,0.1018
2285,400,0,-75.0,0.1017
2286,400,0,-72.0,0.1016
2287,400,0,-99.0,0.1015
2288,400,0,-57.0,0.1014
2289,400,0,-81.0,0.1013
2290,400,0,-87.0,0.1012
2291,400,0,-78.0,0.101
2292,400,0,-72.0,0.1009
2293,400,0,-66.0,0.1008
2294,400,0,-99.0,0.1007
2295,400,0,-102.0,0.1006
2296,400,0,-63.0,0.1005
2297,400,0,-78.0,0.1004
2298,400,0,-51.0,0.1003
2299,400,0,-99.0,0.1002
2300,400,0,-72.0,0.1001
2301,400,0,-66.0,0.1
2302,400,0,-75.0,0.0999
2303,400,0,-57.0,0.0998
2304,400,0,-66.0,0.0997
2305,400,0,-66.0,0.0996
2306,400,0,-45.0,0.0995
2307,400,0,-75.0,0.0994
2308,400,0,-75.0,0.0993
2309,400,0,-66.0,0.0992
2310,400,0,-69.0,0.0991
2311,400,0,-84.0,0.099
2312,400,0,-66.0,0.0989
2313,400,0,-78.0,0.0988
2314,400,0,-78.0,0.0988
2315,400,0,-84.0,0.0987
2316,400,0,-60.0,0.0986
2317,400,0,-66.0,0.0985
2318,400,0,-93.0,0.0984
2319,400,0,-63.0,0.0983
2320,400,0,-105.0,0.0982
2321,400,0,-60.0,0.0981
2322,400,0,-63.0,0.098
2323,400,0,-69.0,0.0979
2324,400,0,-54.0,0.0978
2325,400,0,-60.0,0.0977
2326,400,0,-60.0,0.0976
2327,400,0,-114.0,0.0975
2328,400,0,-63.0,0.0974
2329,400,0,-69.0,0.0973
2330,400,0,-75.0,0.0972
2331,400,0,-69.0,0.0971
2332,400,0,-63.0,0.097
2333,400,0,-48.0,0.0969
2334,400,0,-60.0,0.0968
2335,400,0,-69.0,0.0967
2336,400,0,-39.0,0.0966
2337,400,0,-84.0,0.0965
2338,400,0,-75.0,0.0964
2339,400,0,-69.0,0.0963
2340,400,0,-69.0,0.0962
2341,400,0,-87.0,0.0961
2342,400,0,-78.0,0.096
2343,400,0,-81.0,0.0959
2344,400,0,-81.0,0.0958
2345,400,0,-78.0,0.0957
2346,400,0,-78.0,0.0956
2347,400,0,-72.0,0.0955
2348,400,0,-69.0,0.0954
2349,400,0,-72.0,0.0954
2350,400,0,-81.0,0.0953
2351,400,0,-39.0,0.0952
2352,400,0,-87.0,0.0951
2353,400,0,-69.0,0.095
2354,400,0,-78.0,0.0949
2355,400,0,-54.0,0.0948
2356,400,0,-81.0,0.0947
2357,400,0,-57.0,0.0946
2358,400,0,-72.0,0.0945
2359,400,0,-60.0,0.0944
2360,400,0,-51.0,0.0943
2361,400,0,-42.0,0.0942
2362,400,0,-57.0,0.0941
2363,400,0,-96.0,0.094
2364,400,0,-78.0,0.0939
2365,400,0,-30.0,0.0938
2366,400,0,-72.0,0.0937
2367,400,0,-69.0,0.0937
2368,400,0,-75.0,0.0936
2369,400,0,-33.0,0.0935
2370,400,0,-60.0,0.0934
2371,400,0,-63.0,0.0933
2372,400,0,-33.0,0.0932
2373,400,0,-63.0,0.0931
2374,400,0,-66.0,0.093
2375,400,0,-57.0,0.0929
2376,400,0,-72.0,0.0928
2377,400,0,-63.0,0.0927
2378,400,0,-30.0,0.0926
2379,400,0,-63.0,0.0925
2380,400,0,-60.0,0.0924
2381,400,0,-69.0,0.0923
2382,400,0,-48.0,0.0923
2383,400,0,-57.0,0.0922
2384,400,0,-36.0,0.0921
2385,400,0,-42.0,0.092
2386,400,0,-81.0,0.0919
2387,400,0,-63.0,0.0918
2388,400,0,-84.0,0.0917
2389,400,0,-54.0,0.0916
2390,400,0,-66.0,0.0915
2391,400,0,-96.0,0.0914
2392,400,0,-48.0,0.0913
2393,400,0,-87.0,0.0912
2394,400,0,-66.0,0.0912
2395,400,0,-66.0,0.0911
2396,400,0,-84.0,0.091
2397,400,0,-87.0,0.0909
2398,400,0,-63.0,0.0908
2399,400,0,-72.0,0.0907
2400,400,0,-84.0,0.0906
2401,400,0,-66.0,0.0905
2402,400,0,-96.0,0.0904
2403,400,0,-75.0,0.0903
2404,400,0,-69.0,0.0902
2405,400,0,-60.0,0.0902
2406,400,0,-72.0,0.0901
2407,400,0,-63.0,0.09
2408,400,0,-63.0,0.0899
2409,400,0,-93.0,0.0898
2410,400,0,-87.0,0.0897
2411,400,0,-78.0,0.0896
2412,400,0,-69.0,0.0895
2413,400,0,-66.0,0.0894
2414,400,0,-63.0,0.0893
2415,400,0,-45.0,0.0893
2416,400,0,-54.0,0.0892
2417,400,0,-84.0,0.0891
2418,400,0,-69.0,0.089
2419,400,0,-60.0,0.0889
2420,400,0,-72.0,0.0888
2421,400,0,-60.0,0.0887
2422,400,0,-57.0,0.0886
2423,400,0,-75.0,0.0885
2424,400,0,-48.0,0.0885
2425,400,0,-66.0,0.0884
2426,400,0,-75.0,0.0883
2427,400,0,-42.0,0.0882
2428,400,0,-75.0,0.0881
2429,400,0,-57.0,0.088
2430,400,0,-51.0,0.0879
2431,400,0,-63.0,0.0878
2432,400,0,-66.0,0.0878
2433,400,0,-69.0,0.0877
2434,400,0,-63.0,0.0876
2435,400,0,-66.0,0.0875
2436,400,0,-54.0,0.0874
2437,400,0,-18.0,0.0873
2438,400,0,-69.0,0.0872
2439,400,0,-66.0,0.0871
2440,400,0,-54.0,0.0871
2441,400,0,-75.0,0.087
2442,400,0,-66.0,0.0869
2443,400,0,-69.0,0.0868
2444,400,0,-75.0,0.0867
2445,400,0,-39.0,0.0866
2446,400,0,-75.0,0.0865
2447,400,0,-72.0,0.0864
2448,400,0,-57.0,0.0864
2449,400,0,-39.0,0.0863
2450,400,0,-93.0,0.0862
2451,400,0,-54.0,0.0861
2452,400,0,-51.0,0.086
2453,400,0,-63.0,0.0859
2454,400,0,-48.0,0.0858
2455,400,0,-60.0,0.0858
2456,400,0,-57.0,0.0857
2457,400,0,-42.0,0.0856
2458,400,0,-39.0,0.0855
2459,400,0,-93.0,0.0854
2460,400,0,-69.0,0.0853
2461,400,0,-63.0,0.0852
2462,400,0,-66.0,0.0852
2463,400,0,-54.0,0.0851
2464,400,0,-81.0,0.085
2465,400,0,-51.0,0.0849
2466,400,0,-72.0,0.0848
2467,400,0,-72.0,0.0847
2468,400,0,-81.0,0.0846
2469,400,0,-60.0,0.0846
2470,400,0,-54.0,0.0845
2471,400,0,-57.0,0.0844
2472,400,0,-72.0,0.0843
2473,400,0,-51.0,0.0842
2474,400,0,-60.0,0.0841
2475,400,0,-51.0,0.0841
2476,400,0,-63.0,0.084
2477,400,0,-54.0,0.0839
2478,400,0,-60.0,0.0838
2479,400,0,-69.0,0.0837
2480,400,0,-84.0,0.0836
2481,400,0,-42.0,0.0836
2482,400,0,-75.0,0.0835
2483,400,0,-45.0,0.0834
2484,400,0,-48.0,0.0833
2485,400,0,-42.0,0.0832
2486,400,0,-57.0,0.0831
2487,400,0,-69.0,0.0831
2488,400,0,-57.0,0.083
2489,400,0,-57.0,0.0829
2490,400,0,-63.0,0.0828
2491,400,0,-48.0,0.0827
2492,400,0,-51.0,0.0826
2493,400,0,-75.0,0.0826
2494,400,0,-66.0,0.0825
2495,400,0,-75.0,0.0824
2496,400,0,-60.0,0.0823
2497,400,0,-54.0,0.0822
2498,400,0,-69.0,0.0821
2499,400,0,-33.0,0.0821
2500,400,0,-54.0,0.082
2501,400,0,-78.0,0.0819
2502,400,0,-66.0,0.0818
2503,400,0,-54.0,0.0817
2504,400,0,-54.0,0.0817
2505,400,0,-81.0,0.0816
2506,400,0,-60.0,0.0815
2507,400,0,-48.0,0.0814
2508,400,0,-60.0,0.0813
2509,400,0,-63.0,0.0812
2510,400,0,-57.0,0.0812
2511,400,0,-51.0,0.0811
2512,400,0,-33.0,0.081
2513,400,0,-51.0,0.0809
2514,400,0,-81.0,0.0808
2515,400,0,-30.0,0.0808
2516,400,0,-66.0,0.0807
2517,400,0,-72.0,0.0806
2518,400,0,-63.0,0.0805
2519,400,0,-45.0,0.0804
2520,400,0,-69.0,0.0804
2521,400,0,-63.0,0.0803
2522,400,0,-45.0,0.0802
2523,400,0,-45.0,0.0801
2524,400,0,-45.0,0.08
2525,400,0,-54.0,0.08
2526,400,0,-42.0,0.0799
2527,400,0,-24.0,0.0798
2528,400,0,-69.0,0.0797
2529,400,0,-39.0,0.0796
2530,400,0,-57.0,0.0796
2531,400,0,-57.0,0.0795
2532,400,0,-75.0,0.0794
2533,400,0,-48.0,0.0793
2534,400,0,-51.0,0.0792
2535,400,0,-57.0,0.0792
2536,400,0,-69.0,0.0791
2537,400,0,-63.0,0.079
2538,400,0,-57.0,0.0789
2539,400,0,-57.0,0.0788
2540,400,0,-48.0,0.0788
2541,400,0,-42.0,0.0787
2542,400,0,-54.0,0.0786
2543,400,0,-81.0,0.0785
2544,400,0,-48.0,0.0785
2545,400,0,-87.0,0.0784
2546,400,0,-69.0,0.0783
2547,400,0,-54.0,0.0782
2548,400,0,-60.0,0.0781
2549,400,0,-78.0,0.0781
2550,400,0,-36.0,0.078
2551,400,0,-60.0,0.0779
2552,400,0,-54.0,0.0778
2553,400,0,-54.0,0.0777
2554,400,0,-42.0,0.0777
2555,400,0,-72.0,0.0776
2556,400,0,-42.0,0.0775
2557,400,0,-87.0,0.0774
2558,400,0,-39.0,0.0774
2559,400,0,-54.0,0.0773
2560,400,0,-75.0,0.0772
2561,400,0,-54.0,0.0771
2562,400,0,-51.0,0.0771
2563,400,0,-48.0,0.077
2564,400,0,-69.0,0.0769
2565,400,0,-60.0,0.0768
2566,400,0,-72.0,0.0767
2567,400,0,-42.0,0.0767
2568,400,0,-42.0,0.0766
2569,400,0,-42.0,0.0765
2570,400,0,-42.0,0.0764
2571,400,0,-78.0,0.0764
2572,400,0,-57.0,0.0763
2573,400,0,-78.0,0.0762
2574,400,0,-69.0,0.0761
2575,400,0,-54.0,0.0761
2576,400,0,-51.0,0.076
2577,400,0,-69.0,0.0759
2578,400,0,-57.0,0.0758
2579,400,0,-51.0,0.0758
2580,400,0,-57.0,0.0757
2581,400,0,-60.0,0.0756
2582,400,0,-75.0,0.0755
2583,400,0,-63.0,0.0754
2584,400,0,-42.0,0.0754
2585,400,0,-72.0,0.0753
2586,400,0,-51.0,0.0752
2587,400,0,-60.0,0.0751
2588,400,0,-51.0,0.0751
2589,400,0,-60.0,0.075
2590,400,0,-57.0,0.0749
2591,400,0,-54.0,0.0748
2592,400,0,-63.0,0.0748
2593,400,0,-45.0,0.0747
2594,400,0,-18.0,0.0746
2595,400,0,-54.0,0.0745
2596,400,0,-51.0,0.0745
2597,400,0,-57.0,0.0744
2598,400,0,-45.0,0.0743
2599,400,0,-66.0,0.0743
2600,400,0,-42.0,0.0742
2601,400,0,-72.0,0.0741
2602,400,0,-36.0,0.074
2603,400,0,-66.0,0.074
2604,400,0,-36.0,0.0739
2605,400,0,-63.0,0.0738
2606,400,0,-96.0,0.0737
2607,400,0,-84.0,0.0737
2608,400,0,-84.0,0.0736
2609,400,0,-57.0,0.0735
2610,400,0,-42.0,0.0734
2611,400,0,-51.0,0.0734
2612,400,0,-51.0,0.0733
2613,400,0,-60.0,0.0732
2614,400,0,-45.0,0.0731
2615,400,0,-57.0,0.0731
2616,400,0,-66.0,0.073
2617,400,0,-51.0,0.0729
2618,400,0,-57.0,0.0729
2619,400,0,-51.0,0.0728
2620,400,0,-54.0,0.0727
2621,400,0,-30.0,0.0726
2622,400,0,-60.0,0.0726
2623,400,0,-42.0,0.0725
2624,400,0,-81.0,0.0724
2625,400,0,-54.0,0.0723
2626,400,0,-45.0,0.0723
2627,400,0,-39.0,0.0722
2628,400,0,-48.0,0.0721
2629,400,0,-54.0,0.0721
2630,400,0,-72.0,0.072
2631,400,0,-45.0,0.0719
2632,400,0,-45.0,0.0718
2633,400,0,-54.0,0.0718
2634,400,0,-42.0,0.0717
2635,400,0,-39.0,0.0716
2636,400,0,-45.0,0.0716
2637,400,0,-33.0,0.0715
2638,400,0,-39.0,0.0714
2639,400,0,-60.0,0.0713
2640,400,0,-63.0,0.0713
2641,400,0,-51.0,0.0712
2642,400,0,-57.0,0.0711
2643,400,0,-60.0,0.0711
2644,400,0,-51.0,0.071
2645,400,0,-48.0,0.0709
2646,400,0,-57.0,0.0708
2647,400,0,-60.0,0.0708
2648,400,0,-42.0,0.0707
2649,400,0,-51.0,0.0706
2650,400,0,-57.0,0.0706
2651,400,0,-51.0,0.0705
2652,400,0,-27.0,0.0704
2653,400,0,-69.0,0.0703
2654,400,0,-33.0,0.0703
2655,400,0,-48.0,0.0702
2656,400,0,-60.0,0.0701
2657,400,0,-30.0,0.0701
2658,400,0,-54.0,0.07
2659,400,0,-33.0,0.0699
2660,400,0,-48.0,0.0699
2661,400,0,-66.0,0.0698
2662,400,0,-57.0,0.0697
2663,400,0,-45.0,0.0696
2664,400,0,-36.0,0.0696
2665,400,0,-39.0,0.0695
2666,400,0,-45.0,0.0694
2667,400,0,-45.0,0.0694
2668,400,0,-60.0,0.0693
2669,400,0,-45.0,0.0692
2670,400,0,-75.0,0.0692
2671,400,0,-42.0,0.0691
2672,400,0,-60.0,0.069
2673,400,0,-48.0,0.069
2674,400,0,-45.0,0.0689
2675,400,0,-51.0,0.0688
2676,400,0,-30.0,0.0687
2677,400,0,-30.0,0.0687
2678,400,0,-45.0,0.0686
2679,400,0,-45.0,0.0685
2680,400,0,-42.0,0.0685
2681,400,0,-45.0,0.0684
2682,400,0,-54.0,0.0683
2683,400,0,-57.0,0.0683
2684,400,0,-60.0,0.0682
2685,400,0,-48.0,0.0681
2686,400,0,-54.0,0.0681
2687,400,0,-39.0,0.068
2688,400,0,-45.0,0.0679
2689,400,0,-51.0,0.0679
2690,400,0,-45.0,0.0678
2691,400,0,-54.0,0.0677
2692,400,0,-45.0,0.0677
2693,400,0,-69.0,0.0676
2694,400,0,-45.0,0.0675
2695,400,0,-39.0,0.0675
2696,400,0,-33.0,0.0674
2697,400,0,-54.0,0.0673
2698,400,0,-48.0,0.0672
2699,400,0,-33.0,0.0672
2700,400,0,-63.0,0.0671
2701,400,0,-57.0,0.067
2702,400,0,-36.0,0.067
2703,400,0,-51.0,0.0669
2704,400,0,-45.0,0.0668
2705,400,0,-60.0,0.0668
2706,400,0,-39.0,0.0667
2707,400,0,-39.0,0.0666
2708,400,0,-54.0,0.0666
2709,400,0,-24.0,0.0665
2710,400,0,-51.0,0.0664
2711,400,0,-57.0,0.0664
2712,400,0,-57.0,0.0663
2713,400,0,-48.0,0.0662
2714,400,0,-27.0,0.0662
2715,400,0,-48.0,0.0661
2716,400,0,-42.0,0.066
2717,400,0,-48.0,0.066
2718,400,0,-48.0,0.0659
2719,400,0,-54.0,0.0659
2720,400,0,-63.0,0.0658
2721,400,0,-84.0,0.0657
2722,400,0,-66.0,0.0657
2723,400,0,-36.0,0.0656
2724,400,0,-39.0,0.0655
2725,400,0,-48.0,0.0655
2726,400,0,-42.0,0.0654
2727,400,0,-45.0,0.0653
2728,400,0,-48.0,0.0653
2729,400,0,-63.0,0.0652
2730,400,0,-51.0,0.0651
2731,400,0,-48.0,0.0651
2732,400,0,-42.0,0.065
2733,400,0,-36.0,0.0649
2734,400,0,-48.0,0.0649
2735,400,0,-45.0,0.0648
2736,400,0,-48.0,0.0647
2737,400,0,-57.0,0.0647
2738,400,0,-66.0,0.0646
2739,400,0,-33.0,0.0645
2740,400,0,-60.0,0.0645
2741,400,0,-45.0,0.0644
2742,400,0,-39.0,0.0644
2743,400,0,-54.0,0.0643
2744,400,0,-39.0,0.0642
2745,400,0,-27.0,0.0642
2746,400,0,-39.0,0.0641
2747,400,0,-54.0,0.064
2748,400,0,-48.0,0.064
2749,400,0,-36.0,0.0639
2750,400,0,-57.0,0.0638
2751,400,0,-27.0,0.0638
2752,400,0,-39.0,0.0637
2753,400,0,-30.0,0.0636
2754,400,0,-48.0,0.0636
2755,400,0,-39.0,0.0635
2756,400,0,-27.0,0.0635
2757,400,0,-48.0,0.0634
2758,400,0,-39.0,0.0633
2759,400,0,-57.0,0.0633
2760,400,0,-45.0,0.0632
2761,400,0,-57.0,0.0631
2762,400,0,-54.0,0.0631
2763,400,0,-57.0,0.063
2764,400,0,-42.0,0.063
2765,400,0,-39.0,0.0629
2766,400,0,-57.0,0.0628
2767,400,0,-66.0,0.0628
2768,400,0,-51.0,0.0627
2769,400,0,-51.0,0.0626
2770,400,0,-54.0,0.0626
2771,400,0,-48.0,0.0625
2772,400,0,-39.0,0.0625
2773,400,0,-45.0,0.0624
2774,400,0,-48.0,0.0623
2775,400,0,-54.0,0.0623
2776,400,0,-33.0,0.0622
2777,400,0,-60.0,0.0621
2778,400,0,-51.0,0.0621
2779,400,0,-36.0,0.062
2780,400,0,-24.0,0.062
2781,400,0,-54.0,0.0619
2782,400,0,-36.0,0.0618
2783,400,0,-42.0,0.0618
2784,400,0,-33.0,0.0617
2785,400,0,-36.0,0.0616
2786,400,0,-39.0,0.0616
2787,400,0,-33.0,0.0615
2788,400,0,-48.0,0.0615
2789,400,0,-60.0,0.0614
2790,400,0,-39.0,0.0613
2791,400,0,-48.0,0.0613
2792,400,0,-54.0,0.0612
2793,400,0,-54.0,0.0612
2794,400,0,-63.0,0.0611
2795,400,0,-45.0,0.061
2796,400,0,-24.0,0.061
